Category,Sub Category,Product Name,Product Link,Sale Price,Original Price,Primary Image,Product Secondary Images,Product Id
WOMAN TROUSERS,Basics,ZW COLLECTION STRAIGHT-LEG FLOWING TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,495,"['https://static.zara.net/assets/public/9bca/d8cc/38994412bdea/8f790232175b/08646186800-e1/08646186800-e1.jpg?ts=1722418517851&w={width}', 'https://static.zara.net/assets/public/470a/5033/44294f5589cd/a3e2ed677d98/08646186800-p/08646186800-p.jpg?ts=1721739510417&w={width}']","['https://static.zara.net/assets/public/9bca/d8cc/38994412bdea/8f790232175b/08646186800-e1/08646186800-e1.jpg?ts=1722418517851&w={width}', 'https://static.zara.net/assets/public/470a/5033/44294f5589cd/a3e2ed677d98/08646186800-p/08646186800-p.jpg?ts=1721739510417&w={width}']",379234381
WOMAN TROUSERS,Basics,STRAIGHT-LEG PLUSH TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,235,"['https://static.zara.net/assets/public/1885/056d/bee64ea28468/b1f791c8445d/04174843800-a2/04174843800-a2.jpg?ts=1724416467105&w={width}', 'https://static.zara.net/assets/public/0c28/93e2/634a4f0fab38/1e613e64ce55/04174843800-p/04174843800-p.jpg?ts=1724416466416&w={width}']","['https://static.zara.net/assets/public/1885/056d/bee64ea28468/b1f791c8445d/04174843800-a2/04174843800-a2.jpg?ts=1724416467105&w={width}', 'https://static.zara.net/assets/public/0c28/93e2/634a4f0fab38/1e613e64ce55/04174843800-p/04174843800-p.jpg?ts=1724416466416&w={width}']",401664023
WOMAN TROUSERS,Basics,STRAIGHT-LEG PLUSH TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,235,"['https://static.zara.net/assets/public/28af/2844/492648599073/5afaffc1935c/04174843600-e1/04174843600-e1.jpg?ts=1724404409058&w={width}', 'https://static.zara.net/assets/public/9095/d474/74b84b3094f8/9b6177fe0391/04174843600-p/04174843600-p.jpg?ts=1724416468770&w={width}']","['https://static.zara.net/assets/public/28af/2844/492648599073/5afaffc1935c/04174843600-e1/04174843600-e1.jpg?ts=1724404409058&w={width}', 'https://static.zara.net/assets/public/9095/d474/74b84b3094f8/9b6177fe0391/04174843600-p/04174843600-p.jpg?ts=1724416468770&w={width}']",383498728
WOMAN TROUSERS,Basics,TROUSERS WITH DOUBLE PLEAT,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,355,"['https://static.zara.net/assets/public/bb82/a60b/4d284218a45d/3709853377fd/03152506802-a2/03152506802-a2.jpg?ts=1723037831648&w={width}', 'https://static.zara.net/assets/public/97b6/abdd/6c8f4d478a65/d893b5565a3c/03152506802-p/03152506802-p.jpg?ts=1723037846628&w={width}']","['https://static.zara.net/assets/public/bb82/a60b/4d284218a45d/3709853377fd/03152506802-a2/03152506802-a2.jpg?ts=1723037831648&w={width}', 'https://static.zara.net/assets/public/97b6/abdd/6c8f4d478a65/d893b5565a3c/03152506802-p/03152506802-p.jpg?ts=1723037846628&w={width}']",397808635
WOMAN TROUSERS,Basics,TROUSERS WITH DOUBLE PLEAT,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,355,"['https://static.zara.net/assets/public/d627/15eb/6f4642aa9e11/4da908076363/04661506687-e1/04661506687-e1.jpg?ts=1722938269659&w={width}', 'https://static.zara.net/assets/public/ae4c/159f/1c7c4c9da1a0/e1dd6b8f9e0e/04661506687-p/04661506687-p.jpg?ts=1723037848528&w={width}']","['https://static.zara.net/assets/public/d627/15eb/6f4642aa9e11/4da908076363/04661506687-e1/04661506687-e1.jpg?ts=1722938269659&w={width}', 'https://static.zara.net/assets/public/ae4c/159f/1c7c4c9da1a0/e1dd6b8f9e0e/04661506687-p/04661506687-p.jpg?ts=1723037848528&w={width}']",374748802
WOMAN TROUSERS,Basics,PLEATED TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,355,"['https://static.zara.net/assets/public/2a61/aaa3/c74548b980f5/0f52dd7078e5/04661416800-a2/04661416800-a2.jpg?ts=1718725477491&w={width}', 'https://static.zara.net/assets/public/b4e0/54a4/810447b099ff/986678a33312/04391412800-e1/04391412800-e1.jpg?ts=1706114968876&w={width}']","['https://static.zara.net/assets/public/2a61/aaa3/c74548b980f5/0f52dd7078e5/04661416800-a2/04661416800-a2.jpg?ts=1718725477491&w={width}', 'https://static.zara.net/assets/public/b4e0/54a4/810447b099ff/986678a33312/04391412800-e1/04391412800-e1.jpg?ts=1706114968876&w={width}']",382630731
WOMAN TROUSERS,Basics,PLEATED TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,355,"['https://static.zara.net/assets/public/fd18/086a/15284f7e9ce5/b2ac03b5544e/04661426710-e1/04661426710-e1.jpg?ts=1719396906549&w={width}', 'https://static.zara.net/assets/public/a5d2/ed75/cb6b43eaa539/15c4fcaebdd5/04661426710-p/04661426710-p.jpg?ts=1712316072598&w={width}']","['https://static.zara.net/assets/public/fd18/086a/15284f7e9ce5/b2ac03b5544e/04661426710-e1/04661426710-e1.jpg?ts=1719396906549&w={width}', 'https://static.zara.net/assets/public/a5d2/ed75/cb6b43eaa539/15c4fcaebdd5/04661426710-p/04661426710-p.jpg?ts=1712316072598&w={width}']",370461562
WOMAN TROUSERS,Basics,TEXTURED STRAIGHT FIT TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,235,"['https://static.zara.net/assets/public/2913/e978/da6e4d83ac44/17c4b0d6314d/05039278712-p/05039278712-p.jpg?ts=1722508777038&w={width}', 'https://static.zara.net/assets/public/b08e/5493/4ffb4627bdf6/f5e8449390b4/05039278712-a1/05039278712-a1.jpg?ts=1722508778965&w={width}']","['https://static.zara.net/assets/public/2913/e978/da6e4d83ac44/17c4b0d6314d/05039278712-p/05039278712-p.jpg?ts=1722508777038&w={width}', 'https://static.zara.net/assets/public/b08e/5493/4ffb4627bdf6/f5e8449390b4/05039278712-a1/05039278712-a1.jpg?ts=1722508778965&w={width}']",397808576
WOMAN TROUSERS,Basics,TEXTURED STRAIGHT FIT TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,235,"['https://static.zara.net/assets/public/9a86/3eb9/14f742fd8865/9b1392ffcb16/05039278800-e1/05039278800-e1.jpg?ts=1722526900100&w={width}', 'https://static.zara.net/assets/public/4f85/e2ec/66ae43a6b675/cc3c3c2b3f81/05039278800-p/05039278800-p.jpg?ts=1722508779229&w={width}']","['https://static.zara.net/assets/public/9a86/3eb9/14f742fd8865/9b1392ffcb16/05039278800-e1/05039278800-e1.jpg?ts=1722526900100&w={width}', 'https://static.zara.net/assets/public/4f85/e2ec/66ae43a6b675/cc3c3c2b3f81/05039278800-p/05039278800-p.jpg?ts=1722508779229&w={width}']",381212528
WOMAN TROUSERS,Basics,CHINO TROUSERS WITH DARTED HEMS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,335,"['https://static.zara.net/assets/public/f920/922c/48ce4723850b/3a692638a3e5/08372238505-p/08372238505-p.jpg?ts=1723021266302&w={width}', 'https://static.zara.net/assets/public/67ae/d4b0/ca0346f4ab53/e101bbf76273/08372238505-a1/08372238505-a1.jpg?ts=1723021279020&w={width}']","['https://static.zara.net/assets/public/f920/922c/48ce4723850b/3a692638a3e5/08372238505-p/08372238505-p.jpg?ts=1723021266302&w={width}', 'https://static.zara.net/assets/public/67ae/d4b0/ca0346f4ab53/e101bbf76273/08372238505-a1/08372238505-a1.jpg?ts=1723021279020&w={width}']",368742209
WOMAN TROUSERS,Basics,CHINO TROUSERS WITH DARTED HEMS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,335,"['https://static.zara.net/assets/public/9eaf/e5aa/c3ae4e02b2da/503e79364644/08372238711-e1/08372238711-e1.jpg?ts=1722955598379&w={width}', 'https://static.zara.net/assets/public/ff06/44c2/33744384b464/db3791367203/08372238711-p/08372238711-p.jpg?ts=1723021282970&w={width}']","['https://static.zara.net/assets/public/9eaf/e5aa/c3ae4e02b2da/503e79364644/08372238711-e1/08372238711-e1.jpg?ts=1722955598379&w={width}', 'https://static.zara.net/assets/public/ff06/44c2/33744384b464/db3791367203/08372238711-p/08372238711-p.jpg?ts=1723021282970&w={width}']",368742208
WOMAN TROUSERS,Basics,ZW COLLECTION 100% LINEN PALAZZO TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,495,"['https://static.zara.net/assets/public/bb1b/957e/f3a845cda0d0/e4b6874bf5a0/04877101251-p/04877101251-p.jpg?ts=1718808637726&w={width}', 'https://static.zara.net/assets/public/3d88/bed5/b8d74dc4ab18/9618212dcd77/04877101251-e1/04877101251-e1.jpg?ts=1714736739346&w={width}']","['https://static.zara.net/assets/public/bb1b/957e/f3a845cda0d0/e4b6874bf5a0/04877101251-p/04877101251-p.jpg?ts=1718808637726&w={width}', 'https://static.zara.net/assets/public/3d88/bed5/b8d74dc4ab18/9618212dcd77/04877101251-e1/04877101251-e1.jpg?ts=1714736739346&w={width}']",383096669
WOMAN TROUSERS,Basics,ZW COLLECTION 100% LINEN PALAZZO TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,495,"['https://static.zara.net/assets/public/218d/b46f/8bf344fcbf24/d0fe6422c13a/04043264800-e1/04043264800-e1.jpg?ts=1722940992071&w={width}', 'https://static.zara.net/assets/public/e71a/e140/c02042f38a0a/acf12fed083e/04043264800-p/04043264800-p.jpg?ts=1722870795258&w={width}']","['https://static.zara.net/assets/public/218d/b46f/8bf344fcbf24/d0fe6422c13a/04043264800-e1/04043264800-e1.jpg?ts=1722940992071&w={width}', 'https://static.zara.net/assets/public/e71a/e140/c02042f38a0a/acf12fed083e/04043264800-p/04043264800-p.jpg?ts=1722870795258&w={width}']",394874099
WOMAN TROUSERS,Basics,ZW COLLECTION CHINOS WITH TURN-UP HEMS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,495,"['https://static.zara.net/assets/public/ed7e/4323/6ea44c718298/6d96d76e6dbd/08729061800-p/08729061800-p.jpg?ts=1723557395788&w={width}', 'https://static.zara.net/assets/public/95c9/431b/4490409caafd/e7fc1a48d61f/08729061800-a1/08729061800-a1.jpg?ts=1723557395130&w={width}']","['https://static.zara.net/assets/public/ed7e/4323/6ea44c718298/6d96d76e6dbd/08729061800-p/08729061800-p.jpg?ts=1723557395788&w={width}', 'https://static.zara.net/assets/public/95c9/431b/4490409caafd/e7fc1a48d61f/08729061800-a1/08729061800-a1.jpg?ts=1723557395130&w={width}']",385270142
WOMAN TROUSERS,Basics,ZW COLLECTION CHINOS WITH TURN-UP HEMS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,495,"['https://static.zara.net/assets/public/3c09/78cc/87744b67994d/9a2887399baa/08729061800-e1/08729061800-e1.jpg?ts=1723538082367&w={width}', 'https://static.zara.net/assets/public/ed7e/4323/6ea44c718298/6d96d76e6dbd/08729061800-p/08729061800-p.jpg?ts=1723557395788&w={width}']","['https://static.zara.net/assets/public/3c09/78cc/87744b67994d/9a2887399baa/08729061800-e1/08729061800-e1.jpg?ts=1723538082367&w={width}', 'https://static.zara.net/assets/public/ed7e/4323/6ea44c718298/6d96d76e6dbd/08729061800-p/08729061800-p.jpg?ts=1723557395788&w={width}']",398092552
WOMAN TROUSERS,Basics,SATIN TROUSERS WITH ELASTICATED WAISTBAND,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/517b/08c7/0a344b28b9d5/80034f9cd775/09929049800-019-a2/09929049800-019-a2.jpg?ts=1720438961920&w={width}', 'https://static.zara.net/assets/public/aa99/b417/83c445f9b418/6288629d4bcb/09929049800-019-p/09929049800-019-p.jpg?ts=1720438964812&w={width}']","['https://static.zara.net/assets/public/517b/08c7/0a344b28b9d5/80034f9cd775/09929049800-019-a2/09929049800-019-a2.jpg?ts=1720438961920&w={width}', 'https://static.zara.net/assets/public/aa99/b417/83c445f9b418/6288629d4bcb/09929049800-019-p/09929049800-019-p.jpg?ts=1720438964812&w={width}']",388190747
WOMAN TROUSERS,Basics,SATIN TROUSERS WITH ELASTICATED WAISTBAND,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/e4fc/4d9c/67e04a0b92dd/24efd7921900/08372249670-e1/08372249670-e1.jpg?ts=1718892149145&w={width}', 'https://static.zara.net/assets/public/2180/db5f/d54648428957/e592c04518e2/08372249670-p/08372249670-p.jpg?ts=1718892028847&w={width}']","['https://static.zara.net/assets/public/e4fc/4d9c/67e04a0b92dd/24efd7921900/08372249670-e1/08372249670-e1.jpg?ts=1718892149145&w={width}', 'https://static.zara.net/assets/public/2180/db5f/d54648428957/e592c04518e2/08372249670-p/08372249670-p.jpg?ts=1718892028847&w={width}']",370638628
WOMAN TROUSERS,Basics,FLOWING TROUSERS WITH PLEATS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,355,"['https://static.zara.net/assets/public/de72/a10e/6f9b451ab430/d2cceef4aeb5/01255410712-017-p/01255410712-017-p.jpg?ts=1723210641888&w={width}', 'https://static.zara.net/assets/public/f527/87a1/ff9e460ca876/49d3537542d8/01255410712-017-a1/01255410712-017-a1.jpg?ts=1723210900496&w={width}']","['https://static.zara.net/assets/public/de72/a10e/6f9b451ab430/d2cceef4aeb5/01255410712-017-p/01255410712-017-p.jpg?ts=1723210641888&w={width}', 'https://static.zara.net/assets/public/f527/87a1/ff9e460ca876/49d3537542d8/01255410712-017-a1/01255410712-017-a1.jpg?ts=1723210900496&w={width}']",397808631
WOMAN TROUSERS,Basics,FLOWING TROUSERS WITH PLEATS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,355,"['https://static.zara.net/assets/public/c06c/0267/bef140c08cc2/6482e26a6224/04661429718-e1/04661429718-e1.jpg?ts=1719323972769&w={width}', 'https://static.zara.net/assets/public/6082/88b6/318c4e9fa56f/8131d4d1520c/04661429718-e2/04661429718-e2.jpg?ts=1719323974614&w={width}']","['https://static.zara.net/assets/public/c06c/0267/bef140c08cc2/6482e26a6224/04661429718-e1/04661429718-e1.jpg?ts=1719323972769&w={width}', 'https://static.zara.net/assets/public/6082/88b6/318c4e9fa56f/8131d4d1520c/04661429718-e2/04661429718-e2.jpg?ts=1719323974614&w={width}']",384539246
WOMAN TROUSERS,Basics,WASHED INTERLOCK TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/2dff/ee01/7cbf47c0a8eb/cbb37ccb954c/04174961407-a5/04174961407-a5.jpg?ts=1724926632038&w={width}', 'https://static.zara.net/assets/public/3541/d55e/4dcf4e12aed1/94c86b8b9965/04174961407-p/04174961407-p.jpg?ts=1724401475869&w={width}']","['https://static.zara.net/assets/public/2dff/ee01/7cbf47c0a8eb/cbb37ccb954c/04174961407-a5/04174961407-a5.jpg?ts=1724926632038&w={width}', 'https://static.zara.net/assets/public/3541/d55e/4dcf4e12aed1/94c86b8b9965/04174961407-p/04174961407-p.jpg?ts=1724401475869&w={width}']",369513552
WOMAN TROUSERS,Basics,WASHED INTERLOCK TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/a0b7/67c6/bc394f80920a/7fbe353a67c6/04174161822-e1/04174161822-e1.jpg?ts=1724665663406&w={width}', 'https://static.zara.net/assets/public/70d2/545e/9bc64d76b27f/20fc472c162e/04174961822-015-p/04174961822-015-p.jpg?ts=1724225030347&w={width}']","['https://static.zara.net/assets/public/a0b7/67c6/bc394f80920a/7fbe353a67c6/04174161822-e1/04174161822-e1.jpg?ts=1724665663406&w={width}', 'https://static.zara.net/assets/public/70d2/545e/9bc64d76b27f/20fc472c162e/04174961822-015-p/04174961822-015-p.jpg?ts=1724225030347&w={width}']",399594335
WOMAN TROUSERS,Basics,FLOWING PALAZZO TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,225,"['https://static.zara.net/assets/public/c762/2585/58c042178fd0/c81be4cd835e/00264090051-p/00264090051-p.jpg?ts=1718808645381&w={width}', 'https://static.zara.net/assets/public/ddd3/c177/640b443498eb/013e1912ed3a/00264090051-e1/00264090051-e1.jpg?ts=1715176982829&w={width}']","['https://static.zara.net/assets/public/c762/2585/58c042178fd0/c81be4cd835e/00264090051-p/00264090051-p.jpg?ts=1718808645381&w={width}', 'https://static.zara.net/assets/public/ddd3/c177/640b443498eb/013e1912ed3a/00264090051-e1/00264090051-e1.jpg?ts=1715176982829&w={width}']",383096666
WOMAN TROUSERS,Basics,FLOWING PALAZZO TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,225,"['https://static.zara.net/assets/public/6de4/f137/44b64e9ea272/e63ac11fa7c0/00264163051-e1/00264163051-e1.jpg?ts=1724153009893&w={width}', 'https://static.zara.net/assets/public/54a5/48a0/9d1d4ee886c5/f82dc9ab491d/00264163051-e2/00264163051-e2.jpg?ts=1724153008119&w={width}']","['https://static.zara.net/assets/public/6de4/f137/44b64e9ea272/e63ac11fa7c0/00264163051-e1/00264163051-e1.jpg?ts=1724153009893&w={width}', 'https://static.zara.net/assets/public/54a5/48a0/9d1d4ee886c5/f82dc9ab491d/00264163051-e2/00264163051-e2.jpg?ts=1724153008119&w={width}']",386506315
WOMAN TROUSERS,Basics,FLOWING CROPPED TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,225,"['https://static.zara.net/assets/public/0c72/b82a/d88c4099a8d8/f21f65fd0dc7/03067472409-p/03067472409-p.jpg?ts=1718192754692&w={width}', 'https://static.zara.net/assets/public/019f/25e5/d2654208b08e/6f2e14429f8d/06929470409-e1/06929470409-e1.jpg?ts=1724151624452&w={width}']","['https://static.zara.net/assets/public/0c72/b82a/d88c4099a8d8/f21f65fd0dc7/03067472409-p/03067472409-p.jpg?ts=1718192754692&w={width}', 'https://static.zara.net/assets/public/019f/25e5/d2654208b08e/6f2e14429f8d/06929470409-e1/06929470409-e1.jpg?ts=1724151624452&w={width}']",380987463
WOMAN TROUSERS,Basics,FLOWING CROPPED TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,225,"['https://static.zara.net/assets/public/c9e4/dd03/24394577af24/613e274dc0ed/03152475519-e1/03152475519-e1.jpg?ts=1719323717526&w={width}', 'https://static.zara.net/assets/public/70e5/f05d/4a6544ababf9/64e1c90a438b/03152475519-p/03152475519-p.jpg?ts=1718192617421&w={width}']","['https://static.zara.net/assets/public/c9e4/dd03/24394577af24/613e274dc0ed/03152475519-e1/03152475519-e1.jpg?ts=1719323717526&w={width}', 'https://static.zara.net/assets/public/70e5/f05d/4a6544ababf9/64e1c90a438b/03152475519-p/03152475519-p.jpg?ts=1718192617421&w={width}']",370461578
WOMAN TROUSERS,Basics,CHINO TROUSERS WITH BRAIDED BELT,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/d0fa/c32c/1b3d4adf9f8e/60ed49e40a4a/02257330712-017-a1/02257330712-017-a1.jpg?ts=1720683957007&w={width}', 'https://static.zara.net/assets/public/d0c3/a232/a81a41799fa1/02448f36b228/02257330712-017-p/02257330712-017-p.jpg?ts=1720438962563&w={width}']","['https://static.zara.net/assets/public/d0fa/c32c/1b3d4adf9f8e/60ed49e40a4a/02257330712-017-a1/02257330712-017-a1.jpg?ts=1720683957007&w={width}', 'https://static.zara.net/assets/public/d0c3/a232/a81a41799fa1/02448f36b228/02257330712-017-p/02257330712-017-p.jpg?ts=1720438962563&w={width}']",388190754
WOMAN TROUSERS,Basics,CHINO TROUSERS WITH BRAIDED BELT,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/85be/f8b2/1e6f4447882d/e708f213baf9/08644330507-e1/08644330507-e1.jpg?ts=1723545416186&w={width}', 'https://static.zara.net/assets/public/1182/0861/9edd46289300/4f9e6873bfb1/08644330507-p/08644330507-p.jpg?ts=1723621052688&w={width}']","['https://static.zara.net/assets/public/85be/f8b2/1e6f4447882d/e708f213baf9/08644330507-e1/08644330507-e1.jpg?ts=1723545416186&w={width}', 'https://static.zara.net/assets/public/1182/0861/9edd46289300/4f9e6873bfb1/08644330507-p/08644330507-p.jpg?ts=1723621052688&w={width}']",387299563
WOMAN TROUSERS,Basics,CUFFED JOGGER TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/d3b2/5b2b/bb2240f48f7b/d0a09f0f5fa4/01478425405-p/01478425405-p.jpg?ts=1725614034254&w={width}', 'https://static.zara.net/assets/public/2437/78c3/b21047388a93/1cde786dd3fb/01478425405-a1/01478425405-a1.jpg?ts=1725614025817&w={width}']","['https://static.zara.net/assets/public/d3b2/5b2b/bb2240f48f7b/d0a09f0f5fa4/01478425405-p/01478425405-p.jpg?ts=1725614034254&w={width}', 'https://static.zara.net/assets/public/2437/78c3/b21047388a93/1cde786dd3fb/01478425405-a1/01478425405-a1.jpg?ts=1725614025817&w={width}']",376928066
WOMAN TROUSERS,Basics,CUFFED JOGGER TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/1316/575d/d1e14064af93/7e1f79d0a643/01478425800-e1/01478425800-e1.jpg?ts=1725627831056&w={width}', 'https://static.zara.net/assets/public/2a8d/58c6/d0ed45c18332/1c8984c66a66/01478425800-p/01478425800-p.jpg?ts=1725614032250&w={width}']","['https://static.zara.net/assets/public/1316/575d/d1e14064af93/7e1f79d0a643/01478425800-e1/01478425800-e1.jpg?ts=1725627831056&w={width}', 'https://static.zara.net/assets/public/2a8d/58c6/d0ed45c18332/1c8984c66a66/01478425800-p/01478425800-p.jpg?ts=1725614032250&w={width}']",376928065
WOMAN TROUSERS,Basics,TEXTURED TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/ac27/d689/faee4f779a43/e9e0b74f34a9/04391450800-p/04391450800-p.jpg?ts=1719314015080&w={width}', 'https://static.zara.net/assets/public/81e6/2967/f38847578938/67c936502f6d/05427450800-e1/05427450800-e1.jpg?ts=1711100459367&w={width}']","['https://static.zara.net/assets/public/ac27/d689/faee4f779a43/e9e0b74f34a9/04391450800-p/04391450800-p.jpg?ts=1719314015080&w={width}', 'https://static.zara.net/assets/public/81e6/2967/f38847578938/67c936502f6d/05427450800-e1/05427450800-e1.jpg?ts=1711100459367&w={width}']",384539244
WOMAN TROUSERS,Basics,TEXTURED TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/39c0/7788/3965436b9f23/4da9f5c584dc/04391450809-016-e1/04391450809-016-e1.jpg?ts=1720683798160&w={width}', 'https://static.zara.net/assets/public/54a3/9561/af7f415f8214/0553d54e4fab/04391450809-016-p/04391450809-016-p.jpg?ts=1720683798925&w={width}']","['https://static.zara.net/assets/public/39c0/7788/3965436b9f23/4da9f5c584dc/04391450809-016-e1/04391450809-016-e1.jpg?ts=1720683798160&w={width}', 'https://static.zara.net/assets/public/54a3/9561/af7f415f8214/0553d54e4fab/04391450809-016-p/04391450809-016-p.jpg?ts=1720683798925&w={width}']",388985233
WOMAN TROUSERS,Basics,HEAVY COTTON TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,225,"['https://static.zara.net/assets/public/b197/0a35/069242119f64/985cf6e4a227/04174031800-15-p/04174031800-15-p.jpg?ts=1713525500767&w={width}', 'https://static.zara.net/assets/public/20b2/1a4b/3384412185a9/10538739b7ad/04174031800-15-a1/04174031800-15-a1.jpg?ts=1713525494558&w={width}']","['https://static.zara.net/assets/public/b197/0a35/069242119f64/985cf6e4a227/04174031800-15-p/04174031800-15-p.jpg?ts=1713525500767&w={width}', 'https://static.zara.net/assets/public/20b2/1a4b/3384412185a9/10538739b7ad/04174031800-15-a1/04174031800-15-a1.jpg?ts=1713525494558&w={width}']",396415146
WOMAN TROUSERS,Basics,HEAVY COTTON TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,225,"['https://static.zara.net/assets/public/81e2/63b2/168a42a89979/4e4fdd2f16ae/04174931711-e1/04174931711-e1.jpg?ts=1722528244031&w={width}', 'https://static.zara.net/assets/public/7c89/6a7c/01424bfca927/70d84c63b62e/04174931711-11-p/04174931711-11-p.jpg?ts=1723193458520&w={width}']","['https://static.zara.net/assets/public/81e2/63b2/168a42a89979/4e4fdd2f16ae/04174931711-e1/04174931711-e1.jpg?ts=1722528244031&w={width}', 'https://static.zara.net/assets/public/7c89/6a7c/01424bfca927/70d84c63b62e/04174931711-11-p/04174931711-11-p.jpg?ts=1723193458520&w={width}']",397338626
WOMAN TROUSERS,Basics,ZW COLLECTION DARTED TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,495,"['https://static.zara.net/assets/public/cba2/13cf/c7174f9098e4/24062b7e79a9/07149270800-17-p/07149270800-17-p.jpg?ts=1720784252506&w={width}', 'https://static.zara.net/assets/public/cb7a/994e/e559473aaa5d/fff195c4b255/07149270800-17-a1/07149270800-17-a1.jpg?ts=1720784256665&w={width}']","['https://static.zara.net/assets/public/cba2/13cf/c7174f9098e4/24062b7e79a9/07149270800-17-p/07149270800-17-p.jpg?ts=1720784252506&w={width}', 'https://static.zara.net/assets/public/cb7a/994e/e559473aaa5d/fff195c4b255/07149270800-17-a1/07149270800-17-a1.jpg?ts=1720784256665&w={width}']",396415200
WOMAN TROUSERS,Basics,ZW COLLECTION DARTED TROUSERS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,495,"['https://static.zara.net/assets/public/7598/457c/dfdd45f78a54/8cd2b33ecef8/07149270802-015-e1/07149270802-015-e1.jpg?ts=1723133873096&w={width}', 'https://static.zara.net/assets/public/c7e4/2eaa/873245febf64/3c5ec28e8d78/07149270802-15-p/07149270802-15-p.jpg?ts=1720555959088&w={width}']","['https://static.zara.net/assets/public/7598/457c/dfdd45f78a54/8cd2b33ecef8/07149270802-015-e1/07149270802-015-e1.jpg?ts=1723133873096&w={width}', 'https://static.zara.net/assets/public/c7e4/2eaa/873245febf64/3c5ec28e8d78/07149270802-15-p/07149270802-15-p.jpg?ts=1720555959088&w={width}']",388654899
